CrashID,RdCharacte,RdClass,RdConditio,RdConfig,RdDefects,RdFeature,RdSurface,Region,RuralUrban,SpeedLimit,TraffCntrl,Weather,Workzone,Latitude,LightCond,Locality,Longitude
105896540,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Mountains,Rural,40 - 45  MPH,Stop Sign,Clear,No,35.471013,Daylight,Mixed (30% To 70% Developed),-82.48267
105896575,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.137486,Dark - Roadway Not Lighted,Urban (>70% Developed),-77.87716
105896901,Straight - Grade,State Secondary Route,Dry,"Two-Way, Divided, Unprotected Median",None,Related To Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.762961,Daylight,Mixed (30% To 70% Developed),-78.745689
105896989,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,Stop Sign,Cloudy,No,35.26269,Daylight,Mixed (30% To 70% Developed),-77.572777
105897076,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Rural,20 - 25  MPH,Warning Sign,Clear,No,36.163179,Daylight,Urban (>70% Developed),-75.752713
105898176,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Related To Intersection,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,35.088087,Dark - Lighted Roadway,Urban (>70% Developed),-78.946217
105898763,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.128274,Dawn,Urban (>70% Developed),-78.879151
105898859,Straight - Level,US Route,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,No Control Present,Clear,No,35.588606,Dark - Lighted Roadway,Urban (>70% Developed),-82.582769
105900006,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Cloudy,No,35.117447,Daylight,Urban (>70% Developed),-80.957744
105900992,Curve - Grade,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Mountains,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.345889,Daylight,Mixed (30% To 70% Developed),-81.878805
105901730,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Clear,No,36.069911,Daylight,Urban (>70% Developed),-79.757597
105902496,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Coarse Asphalt,Coastal,Rural,5 - 15 MPH,No Control Present,Clear,No,34.143972,Daylight,Urban (>70% Developed),-77.897525
105903058,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.113866,Daylight,Rural (<30% Developed),-78.257509
105903610,Curve - Grade,NC Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,36.164983,Daylight,Urban (>70% Developed),-75.752859
105904105,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,30 - 35  MPH,No Control Present,Clear,No,35.333924,Daylight,Urban (>70% Developed),-82.470236
105904838,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.360286,Daylight,Mixed (30% To 70% Developed),-80.799997
105904888,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.905455,Dark - Roadway Not Lighted,Rural (<30% Developed),-79.699607
105905564,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.954437,Daylight,Urban (>70% Developed),-79.961059
105905618,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.761531,Daylight,Mixed (30% To 70% Developed),-76.853739
105905655,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,36.004355,Daylight,Urban (>70% Developed),-78.901442
105906213,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,No Control Present,Clear,No,35.947689,Daylight,Rural (<30% Developed),-78.637562
105906216,Straight - Bottom,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,Stop Sign,Clear,No,35.516762,Daylight,Rural (<30% Developed),-78.175538
105906802,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,36.033905,Daylight,Urban (>70% Developed),-75.673131
105906835,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.984273,Daylight,Urban (>70% Developed),-78.876032
105907139,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.606741,Daylight,Urban (>70% Developed),-77.353935
105907609,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Coastal,Urban,40 - 45  MPH,No Control Present,Clear,No,34.87956,Daylight,Urban (>70% Developed),-76.905791
105907741,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.12008,Daylight,Urban (>70% Developed),-77.052203
105908390,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.085872,Daylight,Urban (>70% Developed),-80.711779
105908450,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Concrete,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,36.172871,Daylight,Urban (>70% Developed),-80.259838
105908578,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop Sign,Rain,No,35.216643,Dark - Lighted Roadway,Rural (<30% Developed),-80.849267
105908647,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,Bridge,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.936228,Dark - Lighted Roadway,Urban (>70% Developed),-77.797861
105908664,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,5 - 15 MPH,No Control Present,Clear,No,35.197875,Dawn,Urban (>70% Developed),-78.957546
105908810,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.998701,Daylight,Urban (>70% Developed),-75.6519
105908835,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,36.005576,Daylight,Urban (>70% Developed),-75.655988
105909293,Straight - Grade,Local Street,Dry,"One-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.729899,Daylight,Urban (>70% Developed),-81.338763
105909429,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.20621,Daylight,Urban (>70% Developed),-80.922037
105909516,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Shared-Use Paths Or Trails,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Cloudy,No,36.092701,Daylight,Urban (>70% Developed),-80.193519
105909719,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.168857,Daylight,Urban (>70% Developed),-80.850859
105911514,Straight - Hillcrest,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Mountains,Rural,40 - 45  MPH,Stop Sign,Clear,No,35.34572,Daylight,Rural (<30% Developed),-81.487092
105912277,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.222246,Daylight,Urban (>70% Developed),-81.144942
105912360,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,30 - 35  MPH,No Control Present,Clear,No,35.05299,Daylight,Urban (>70% Developed),-77.027463
105912463,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,34.950225,Daylight,Rural (<30% Developed),-79.07515
105912908,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,No Control Present,Clear,No,35.704302,Daylight,Urban (>70% Developed),-81.299193
105913263,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.607991,Daylight,Urban (>70% Developed),-77.395009
105913609,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Flashing Signal With Stop Sign,Clear,No,35.207062,Daylight,Urban (>70% Developed),-80.845256
105913620,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.409112,Daylight,Urban (>70% Developed),-80.863538
105913996,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Cloudy,No,36.098032,Daylight,Urban (>70% Developed),-75.72455
105914131,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.293872,Daylight,Urban (>70% Developed),-80.74805
105914942,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.753282,Daylight,Urban (>70% Developed),-78.700726
105914943,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.78737,Daylight,Urban (>70% Developed),-78.666681
105915018,Straight - Level,US Route,Wet,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Concrete,Coastal,Rural,40 - 45  MPH,Stop And Go Signal,Cloudy,No,34.726457,Daylight,Rural (<30% Developed),-76.660758
105915565,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Cloudy,No,35.979916,Daylight,Urban (>70% Developed),-78.873221
105915568,Straight - Level,Public Vehicular Area,Unknown,"One-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,Unknown,No Control Present,Other,No,35.66244,Daylight,Urban (>70% Developed),-80.464076
105915646,Straight - Level,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Rural,20 - 25  MPH,No Control Present,Clear,No,36.170852,Daylight,Mixed (30% To 70% Developed),-75.756177
105916102,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,20 - 25  MPH,No Control Present,Clear,No,35.171635,Dark - Roadway Not Lighted,Urban (>70% Developed),-80.718139
105916382,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36.325458,Daylight,Mixed (30% To 70% Developed),-75.817241
105916383,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.705931,Daylight,Rural (<30% Developed),-78.861718
105916385,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,50 - 55  MPH,"Double Yellow Line, No Passing Zone",Clear,No,35.811113,Daylight,Rural (<30% Developed),-79.216249
105918200,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,36.018298,Daylight,Urban (>70% Developed),-78.943863
105918380,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.234949,Dark - Lighted Roadway,Urban (>70% Developed),-81.205376
105918977,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,34.590369,Dark - Roadway Not Lighted,Rural (<30% Developed),-78.659773
105919206,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,Stop Sign,Clear,No,35.084849,Daylight,Urban (>70% Developed),-77.098451
105919249,Straight - Level,Local Street,Dry,"Two-Way, Divided, Positive Median Barrier",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Clear,No,34.243412,Daylight,Urban (>70% Developed),-77.896809
105919408,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,Stop And Go Signal,Clear,No,36.09574,Daylight,Urban (>70% Developed),-75.732781
105919504,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Clear,No,35.604099,Dark - Lighted Roadway,Urban (>70% Developed),-77.431582
105919697,Straight - Hillcrest,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Clear,No,35.76974,Dusk,Urban (>70% Developed),-80.902515
105919871,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,Piedmont,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.916689,Daylight,Urban (>70% Developed),-78.594141
105920829,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Piedmont,Urban,Unknown,No Control Present,Clear,No,35.25272,Daylight,Urban (>70% Developed),-81.157198
105920986,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Cloudy,No,35.057534,Daylight,Urban (>70% Developed),-78.902774
105921073,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,20 - 25  MPH,Stop Sign,Cloudy,No,35.082599,Daylight,Urban (>70% Developed),-78.902955
105921283,Straight - Level,Interstate,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,Stop Sign,Clear,No,36.039037,Daylight,Rural (<30% Developed),-79.033598
105922243,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.202136,Daylight,Urban (>70% Developed),-80.799147
105922444,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Rural,40 - 45  MPH,No Control Present,Clear,No,36.188118,Daylight,Mixed (30% To 70% Developed),-79.760466
105923121,Straight - Level,"Private Road, Driveway",Dry,"One-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,Piedmont,Urban,5 - 15 MPH,No Control Present,Clear,No,35.267045,Daylight,Urban (>70% Developed),-80.853822
105923170,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Rural,30 - 35  MPH,Stop Sign,Cloudy,No,35.180107,Daylight,Mixed (30% To 70% Developed),-83.387644
105923314,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,35.998743,Daylight,Urban (>70% Developed),-78.881818
105923680,Straight - Level,US Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Mountains,Urban,40 - 45  MPH,Stop And Go Signal,Clear,No,35.585812,Dark - Lighted Roadway,Urban (>70% Developed),-82.600913
105923859,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Coastal,Urban,20 - 25  MPH,No Control Present,Cloudy,No,35.594326,Daylight,Urban (>70% Developed),-77.379828
105923935,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Coastal,Rural,30 - 35  MPH,Stop Sign,Clear,No,33.927895,Daylight,Mixed (30% To 70% Developed),-78.024518
105924180,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop And Go Signal,Clear,No,35.935096,Daylight,Urban (>70% Developed),-79.029482
105925127,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,Piedmont,Urban,30 - 35  MPH,No Control Present,Cloudy,No,35.22655,Dark - Roadway Not Lighted,Urban (>70% Developed),-80.846298
105925466,Curve - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,Piedmont,Urban,20 - 25  MPH,Stop Sign,Clear,No,35.927658,Daylight,Urban (>70% Developed),-79.03213
105925550,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,Coastal,Urban,40 - 45  MPH,Stop Sign,Clear,No,34.178266,Daylight,Rural (<30% Developed),-77.949989
105925717,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,Coastal,Rural,50 - 55  MPH,No Control Present,Clear,No,36.062075,Daylight,Urban (>70% Developed),-75.690805
